segment,orig_month_back,orig_date,seasoning0,income,score,ltv0,limit,util0,ead0,tenor_m,secured,collateral_type,pit_pd_base,ttc_pd,shock_pd,shock_lgd,shock_ead,stage_ifrs9,ECL_12m_EIR_t,ECL_life_EIR_t,ECL_stage_EIR_t,interest_gross_12m,interest_stage3_12m,vintage
Mortgage,12,2024-01-07,12,26417.91121233166,685.7194110774026,0.49167350188762843,1830915.8109820297,0.8450185427292173,1547157.8104559178,22,1,property,0.022,0.018,0.880003412080172,-0.7456859519107772,1.1346728129682395,Stage3,367951.3793477665,367951.3793477665,367951.3793477665,289048.37188993895,81041.59959530999,12
Mortgage,10,2024-03-07,10,39469.873538843545,754.9662323300159,0.7626521944868234,1985714.7659308207,0.9809576843391259,1947902.1585455074,57,1,property,0.022,0.018,-0.49354382253252976,0.30565511797693473,1.1427131022085544,Stage3,0.0,96869.9829850276,96869.9829850276,386449.874668582,386449.874668582,6
Mortgage,59,2020-02-27,59,17962.51559390598,662.3174186926644,0.5132804746299444,921969.4765288724,0.7274901491000405,670723.7119456757,130,1,none,0.022,0.018,-1.616268052175185,-0.9689485071731154,-0.8774603961830825,Stage3,264260.656156295,264260.656156295,264260.656156295,141839.86714634136,84074.4373810975,54
Mortgage,44,2021-05-22,44,28749.270785039476,686.6043047737406,0.7583739585617354,1326418.4824681897,0.7369457275094096,977498.4335444471,95,1,none,0.022,0.018,1.3888773402850005,-1.481787566036653,-0.5670927719899972,Stage3,0.0,268635.7520358445,268635.7520358445,202466.96277777007,202466.96277777007,42
Mortgage,25,2022-12-13,25,69069.41692821553,727.22413970789,0.6780480564199586,331026.9849282759,0.9402839365658228,311259.35649787454,128,1,property,0.022,0.018,0.6245891489922638,0.24268642376346766,1.2037200984574818,Stage3,0.0,30429.242559022903,30429.242559022903,65511.516529040855,65511.516529040855,24
Mortgage,21,2023-04-12,21,66230.91381657826,784.1321798636815,0.6991319354969878,1169802.4824879635,0.908567496792588,1062844.5132558441,60,1,property,0.022,0.018,1.0254003290997695,-0.45609891640995814,-0.8114286793496156,Stage3,0.0,63494.28954382888,63494.28954382888,212028.47323764896,212028.47323764896,18
Mortgage,27,2022-10-14,27,73324.34840761003,673.5491170805872,0.5349428142862473,2871298.847893918,0.9927746070481601,2850552.585435719,92,1,property,0.022,0.018,-1.9610496080180053,0.23706968520492838,-0.2981287106109351,Stage3,0.0,219171.26353310153,219171.26353310153,589218.616835669,589218.616835669,24
Mortgage,23,2023-02-11,23,93814.36846893985,810.9235118639709,0.6529252982740068,2747394.3226235765,0.9375162520693107,2575726.828302558,96,1,property,0.022,0.018,-0.1923445875860312,-0.1789789775864893,-0.7509246362223313,Stage3,0.0,345395.8747098762,345395.8747098762,533853.2763081831,533853.2763081831,18
Mortgage,28,2022-09-14,28,30647.83210454214,698.183041757122,0.9103474631412952,2120413.316217199,0.8733823847758442,1851931.6388282334,91,1,property,0.022,0.018,0.35343960729617735,0.12695744518432764,0.6267383914657477,Stage2,0.0,0.0,0.0,382526.7685090761,382526.7685090761,24
Mortgage,8,2024-05-06,8,11300.144670285998,789.239056708847,0.414536835739729,2725518.139090575,0.6836950014753389,1863423.1281265935,34,1,property,0.022,0.018,-0.32251050752303884,0.031332611853993185,0.4462207226330699,Stage3,0.0,36832.89458453614,36832.89458453614,341627.5734898755,341627.5734898755,6
Mortgage,41,2021-08-20,41,57737.14039936441,711.5742383325688,0.8418183653126415,905947.8459396104,0.8229196335397815,745522.2693867786,55,1,property,0.022,0.018,1.421724828178321,1.0536200315837745,0.7556035395561624,Stage3,126739.45194549362,126739.45194549362,126739.45194549362,154396.74159213845,40244.39657893444,36
Mortgage,3,2024-10-03,3,22720.855173111064,748.5638622119594,0.5918056234105166,2390724.639959996,0.9171931612630283,2192756.290234324,79,1,property,0.022,0.018,0.13493338133723248,-0.40566647173568465,-0.39442752315119745,Stage2,0.0,0.0,0.0,448390.54909278813,448390.54909278813,0
Mortgage,48,2021-01-22,48,86251.39547065063,722.3116976752283,0.7384765520106548,1132036.6703884066,0.942679600713814,1067147.8764351385,112,1,property,0.022,0.018,-0.4511103694984676,-0.06546673651565703,-0.03074097386213889,Stage3,0.0,120786.50807797973,120786.50807797973,223139.65956810425,223139.65956810425,48
Mortgage,45,2021-04-22,45,37601.32425138451,641.6844878242637,0.6334003875109422,2095618.125721087,0.9314224405107582,1951905.7490377156,140,1,cash,0.022,0.018,-0.8652874988841077,0.8239026838313869,0.9348654935080202,Stage2,0.0,0.0,0.0,412427.8550304871,412427.8550304871,42
Mortgage,55,2020-06-26,55,72184.41859833975,675.5456087859255,0.6200242919619313,1490875.7417611943,0.9291734326975097,1385282.130697695,37,1,property,0.022,0.018,1.632777627542111,-0.3388901073677062,1.4551391454551916,Stage2,0.0,0.0,0.0,246389.63663798844,246389.63663798844,54
Mortgage,17,2023-08-10,17,34035.928154146495,731.8505755119382,0.628727577556845,1247964.0588310247,0.6713458199423072,837815.454334444,95,1,property,0.022,0.018,0.25165506549461697,-0.4803452533543762,-0.3145447696119903,Stage3,0.0,106128.10462410313,106128.10462410313,173534.7542116131,173534.7542116131,12
Mortgage,42,2021-07-21,42,27298.675994844638,760.4757373172063,0.6848336776517847,2350396.9929655087,0.7067908038298729,1661238.979977408,39,1,property,0.022,0.018,2.18900651397747,0.716820074087656,-0.8274554187955816,Stage3,214788.5220529079,214788.5220529079,214788.5220529079,317384.0788062102,196361.36188768048,42
Mortgage,15,2023-10-09,15,49292.256516790505,724.4929754608527,0.6576983408223304,1807490.0697184291,0.9153887109747734,1654556.0050192561,55,1,property,0.022,0.018,1.4679063245558375,0.29258635180232867,-0.15563989687724275,Stage2,0.0,0.0,0.0,326928.0106213975,326928.0106213975,12
Mortgage,32,2022-05-17,32,44599.71788841047,749.7756821197876,0.3218375267616651,2707407.478198331,0.7897183139315862,2138089.2688085535,129,1,property,0.022,0.018,-0.6490616962655937,-0.8072247046056776,-0.45429843069702586,Stage3,0.0,299178.54225753737,299178.54225753737,450168.01401867595,450168.01401867595,30
Mortgage,28,2022-09-14,28,22448.28619820554,695.8570021214495,0.7613831488876119,2360905.6455387278,0.8131223728674027,1919705.2006164975,142,1,vehicle,0.022,0.018,-0.5171526018705161,0.08466863123995297,-0.19222431012277788,Stage3,330268.0402446714,330268.0402446714,330268.0402446714,405861.0782296296,340713.63578317617,24
Mortgage,38,2021-11-18,38,35791.30066113358,684.5201590412086,0.5372424629942413,540989.5067593339,0.9647529365382961,521921.21528247173,34,1,property,0.022,0.018,0.21886185499585864,-0.7867492002077506,-0.24554401139710166,Stage3,0.0,52071.83947228667,52071.83947228667,95685.55613511981,95685.55613511981,36
Mortgage,59,2020-02-27,59,28514.02273962538,775.0822621246156,0.4341753943584833,573250.3768354487,0.7469350761321287,428180.81386435736,29,1,property,0.022,0.018,1.424247490663537,1.1112139533984122,0.7884627424793944,Stage3,0.0,0.0,0.0,75696.25102244891,75696.25102244891,54
Mortgage,9,2024-04-06,9,39568.03525373687,638.9667553917739,0.5153826152022594,2907594.3752832194,0.711644313110229,2069173.0020015922,40,1,property,0.022,0.018,0.5880110204719543,0.13442925510857262,-0.01862163112951863,Stage3,406107.57024362707,406107.57024362707,406107.57024362707,420906.7772851895,214010.84969676466,6
Mortgage,8,2024-05-06,8,35789.485204394885,787.9943527735753,0.7121315233513668,2982265.095832523,0.9629345907325814,2871726.219511553,50,0,none,0.022,0.018,-1.9947645003608303,-1.50851615206939,0.033505420090334734,Stage3,1073209.1883394115,1073209.1883394115,1073209.1883394115,605909.330152793,354654.8377624207,6
Mortgage,58,2020-03-28,58,38457.59836990119,780.2803796262181,0.4046465167408665,2336807.5462346845,0.873101707429273,2040270.6585511127,28,1,property,0.022,0.018,-1.3983614561538609,-2.5766262393304533,-0.3983679826579517,Stage2,0.0,0.0,0.0,357425.19314617646,357425.19314617646,54
Mortgage,30,2022-07-16,30,36552.72223844979,751.4586249474867,0.8499265836317549,2890771.181392295,0.9905369249670267,2863415.5967996228,119,1,property,0.022,0.018,0.29669863901718924,1.9193403853143018,0.5926806384554489,Stage2,0.0,0.0,0.0,600589.2883117852,600589.2883117852,30
Mortgage,27,2022-10-14,27,31317.053295314985,722.9627560519957,0.5824802216049804,2115910.7842089403,0.8504579935220398,1799493.240009981,134,1,property,0.022,0.018,0.22636764637027848,-0.07223354621681453,0.5836211142359574,Stage3,0.0,420157.92641339306,420157.92641339306,379517.1833254132,349255.0288380273,24
Mortgage,59,2020-02-27,59,42236.916151272715,801.1403280050815,0.8843121569736982,1207526.6254661896,0.8608648770097733,1039517.259917978,105,1,property,0.022,0.018,0.6230969916718802,-0.3150187313341297,1.4157660231323792,Stage2,0.0,0.0,0.0,216599.4136771402,216599.4136771402,54
Mortgage,56,2020-05-27,56,26408.757320548346,647.2769080009369,0.7944924346365742,1838909.5909168029,0.811872138047859,1492959.4612543385,96,1,property,0.022,0.018,0.9178703016877257,-0.16511150485328455,-0.27347136788097304,Stage3,0.0,409963.029528807,409963.029528807,309435.49254839914,309435.49254839914,54
Mortgage,2,2024-11-02,2,72572.9278486735,789.7369748866829,0.6075629529544434,2080092.3183890097,0.9196904090379036,1913040.9551357895,117,1,property,0.022,0.018,-3.6566870882495994,0.3699344852830638,-2.055445953738548,Stage3,249653.91431065497,249653.91431065497,249653.91431065497,407263.33092308906,138475.57948238662,0
Mortgage,53,2020-08-25,53,36073.40496656591,768.515933057243,0.5898360983745372,1595416.2715232351,0.9258567646589222,1477126.9474367031,118,1,property,0.022,0.018,-0.32896075108995465,-0.35279517872354305,-0.06401151458183771,Stage3,0.0,227719.92132137108,227719.92132137108,309691.6582959173,309691.6582959173,48
Mortgage,54,2020-07-26,54,51727.031377439904,794.2743037525419,0.7156287915941602,1744883.7105563045,0.7892815958511828,1377204.5996426134,68,1,property,0.022,0.018,1.4378656542381965,1.67421984242817,-1.5480667197210418,Stage3,0.0,158415.5746279786,158415.5746279786,282782.24265631917,282782.24265631917,54
Mortgage,13,2023-12-08,13,29012.247496684882,786.6427294568216,0.6454058549895567,1633247.443270775,0.9205140694983504,1503427.2505029573,41,1,property,0.022,0.018,-1.9448096686207137,-1.13172377637883,-2.0808142102070013,Stage3,0.0,90615.31166376767,90615.31166376767,287112.45250452886,287112.45250452886,12
Mortgage,57,2020-04-27,57,30386.655920208537,720.3645285522812,0.8700478096994375,261652.8500697395,0.8140831183543573,213007.16811107864,40,1,property,0.022,0.018,-0.8816896874796634,-0.8365367592322688,-2.6626820355798047,Stage3,40141.36519624375,40141.36519624375,40141.36519624375,41254.208798265325,21928.814870922586,54
Mortgage,24,2023-01-12,24,53493.91003544998,782.6199796710562,0.5847259040642552,822488.1252051333,0.9102790872266573,748693.7398664934,106,1,property,0.022,0.018,-0.2757777797473527,-0.3774555456301128,0.4545740801048957,Stage3,0.0,113164.93429122063,113164.93429122063,156084.81872073852,156084.81872073852,24
Mortgage,14,2023-11-08,14,49965.90543442146,697.4801424776512,0.5132667604940236,1398338.8426268867,0.9054975357027203,1266192.3760760399,23,1,property,0.022,0.018,0.4425488205508843,0.24897793428692466,-1.1456044687914675,Stage3,271854.50568164774,271854.50568164774,271854.50568164774,266955.559289365,0.0,12
Mortgage,1,2024-12-02,1,34491.210910552225,690.9207548801417,0.5781146959309719,2231726.1486435714,0.9919989294902944,2213869.9503699206,99,1,property,0.022,0.018,-0.47143070467047543,-1.0225568591317309,0.44125233899147587,Stage2,0.0,0.0,0.0,477898.1731015899,477898.1731015899,0
Mortgage,23,2023-02-11,23,17160.37396536597,691.5424269726839,0.4962266547620311,2356936.7856525052,0.8950649067843529,2109611.404346672,140,1,property,0.022,0.018,-0.5899773280451481,-0.21733660281126685,0.3060332512661797,Stage3,0.0,390340.75246743945,390340.75246743945,445750.26579612785,445750.26579612785,18
Mortgage,13,2023-12-08,13,29140.93775158397,714.7057183353572,0.6582547120787248,1042341.0581541443,0.7897018522466932,823138.664297106,96,1,property,0.022,0.018,-0.02941979051219813,-0.8475574547818794,-0.46733672735457565,Stage3,154911.3451624278,154911.3451624278,154911.3451624278,170765.17026865395,130099.23204653729,12
Mortgage,47,2021-02-21,47,34991.91984148101,690.6231217558153,0.7601509436989087,2897547.126795208,0.6013823691022444,1742533.7556975037,29,1,property,0.022,0.018,-2.063741414249021,0.25025014683098323,-0.4630222070294154,Stage2,0.0,0.0,0.0,308055.07466795156,308055.07466795156,42
Mortgage,6,2024-07-05,6,27266.057516161745,733.8160248147624,0.7251601275181349,596413.5992746836,0.9482989121579853,565578.3673884111,21,1,property,0.022,0.018,-0.9475025660317447,-0.7066046316764132,0.16411262450738465,Stage3,0.0,0.0,0.0,90209.74959845153,90209.74959845153,6
Mortgage,35,2022-02-16,35,21283.391121041353,693.9757015361192,0.42641930269971207,2401992.9459596607,0.7369914081373575,1770248.1635788102,19,1,property,0.022,0.018,-0.8631255830375779,0.23720193533858533,-1.2527640687631412,Stage3,0.0,0.0,0.0,270454.5805467627,270454.5805467627,30
Mortgage,49,2020-12-23,49,51983.652260400544,725.5323710153223,0.7311908019165464,2491773.7895658594,0.8554499305054379,2131587.715119386,111,1,property,0.022,0.018,0.5524289981392718,0.41386759850142923,1.120732632323395,Stage3,552256.4898303545,552256.4898303545,552256.4898303545,449054.4786518172,229145.67937533397,48
Mortgage,23,2023-02-11,23,33663.61150839218,668.5091706326169,0.5844088639882141,1651129.2354609813,0.8633967917100615,1425579.6845956978,75,1,property,0.022,0.018,2.3331677690651063,0.8002445914574327,1.210107876648316,Stage3,0.0,38209.51086955641,38209.51086955641,290317.37630888075,290317.37630888075,18
Mortgage,26,2022-11-13,26,77631.9009781921,767.8185527288144,0.4195095447300524,1017934.4722738396,0.8798436679901922,895623.1998590757,132,1,property,0.022,0.018,-1.007263797828597,-1.8091454382357544,-0.7118923614642184,Stage3,213921.5798949874,213921.5798949874,213921.5798949874,192307.4739578926,159015.96203645508,24
Mortgage,36,2022-01-17,36,33846.92648399163,752.7148822293099,0.49182699312769607,1713992.4513608054,0.7401293180964041,1268576.064248057,88,1,property,0.022,0.018,1.4200024840440741,0.0581712318293965,0.0821584876596277,Stage3,0.0,172173.03127407032,172173.03127407032,261443.3199076744,261443.3199076744,36
Mortgage,37,2021-12-18,37,39125.372924685485,734.9638179240078,0.4580653115456975,914162.9616501873,0.7930132003978352,724943.2959033785,57,1,property,0.022,0.018,1.1755565111706294,0.1902470411486781,0.3177359274092856,Stage3,0.0,66322.39533246998,66322.39533246998,143823.57174083102,143823.57174083102,36
Mortgage,29,2022-08-15,29,28359.22403394852,754.4812819745039,0.4613026816643816,1497421.2651285578,0.8901196145264509,1332884.0392999423,82,1,property,0.022,0.018,1.9677412307445876,0.24211444545138908,0.04498375540260172,Stage3,0.0,179844.84030550875,179844.84030550875,273323.50484903756,273323.50484903756,24
Mortgage,26,2022-11-13,26,68503.44598015586,785.4199914347835,0.7500997300409943,1896085.8837389175,0.9392955104658034,1780984.9580535505,114,1,property,0.022,0.018,-0.5967595984371247,-2.844792452843281,-1.046490668313764,Stage3,0.0,60769.864644129564,60769.864644129564,372745.96688465896,372745.96688465896,24
Mortgage,38,2021-11-18,38,31984.58047834002,679.0108130010373,0.4615578665949702,1916118.972265512,0.8758599037361241,1678251.7785954324,111,1,property,0.022,0.018,-0.19462178104352476,0.3732941105791467,-0.23438678159796164,Stage3,0.0,270189.0949554532,270189.0949554532,357048.38392489013,325614.41008308565,36
Mortgage,14,2023-11-08,14,33348.68954767531,736.6993798861047,0.740088438725118,2645606.935597226,0.6923613826756202,1831716.0759463059,26,1,property,0.022,0.018,0.5813895587385194,-0.2180585774786012,0.08399500555009298,Stage3,0.0,148755.45373477967,148755.45373477967,314886.6471837776,314886.6471837776,12
Mortgage,25,2022-12-13,25,24344.220268778034,711.8743718078963,0.5555139813297965,1829368.0098214326,0.9432047915349759,1725468.6723443782,113,1,property,0.022,0.018,-1.1045377154541274,-0.6244827327319256,0.9322497081618627,Stage3,320493.84735536133,320493.84735536133,320493.84735536133,368870.2819479068,94053.4486130574,24
Mortgage,0,2025-01-01,0,42592.47916984445,647.0613588380744,0.7509299618179166,2167677.3445467204,0.9018467695266871,1954912.8105556471,71,1,property,0.022,0.018,0.1332339792039101,0.36196724710422584,0.026445693325033274,Stage3,0.0,306081.2689750774,306081.2689750774,396288.75402549485,396288.75402549485,0
Mortgage,55,2020-06-26,55,31617.20577920541,706.8920335239454,0.5888089139148838,2798255.991838117,0.8725542756771589,2441630.230117578,38,1,property,0.022,0.018,0.024686093702836,0.4359655391534519,1.5148793735230417,Stage3,0.0,12271.569089290228,12271.569089290228,457310.74310040043,457310.74310040043,54
Mortgage,3,2024-10-03,3,24170.76438914292,708.0874335010142,0.6273524689150609,2952375.6566958446,0.7482822545989772,2209210.3128155028,111,1,vehicle,0.022,0.018,-0.6803831489721635,0.04267772446899653,0.2719690167511843,Stage3,0.0,305214.0554351322,305214.0554351322,461724.95537844,461724.95537844,0
Mortgage,28,2022-09-14,28,35582.66627744564,646.0238315029565,0.5144805814385167,1789212.3931842898,0.7727056604428008,1382534.5439479107,21,1,property,0.022,0.018,-0.11827211552713361,-1.3341309241527533,-0.26394539172808257,Stage3,0.0,113656.18596854433,113656.18596854433,224924.71098691525,224924.71098691525,24
Mortgage,56,2020-05-27,56,49231.504978408586,682.476713423744,0.4946438581108753,1047084.8684945627,0.7354377894935357,770065.7810977707,103,0,none,0.022,0.018,-1.5603906135901808,-0.10565809311618238,-0.7302562411897641,Stage3,376835.7528431136,376835.7528431136,376835.7528431136,160279.37777162428,134950.25330512406,54
Mortgage,0,2025-01-01,0,72563.77666787998,726.9657824749056,0.6238917693358351,1162517.3373417598,0.5918397215879655,688023.93727353,60,1,property,0.022,0.018,-0.4912458208105547,-0.1813952528877878,0.2124312255045393,Stage3,0.0,48325.99343749048,48325.99343749048,137254.94477473642,137254.94477473642,0
Mortgage,42,2021-07-21,42,40096.611279878474,644.4260843140987,0.5763398447414373,2045283.1986671053,0.8412135145948088,1720519.867892468,61,1,property,0.022,0.018,0.5868411809231143,0.0043131413029905705,-0.2175449398930298,Stage3,0.0,139425.95877071348,139425.95877071348,343817.22026717814,343817.22026717814,42
Mortgage,49,2020-12-23,49,28818.013645949628,730.1875754526839,0.7326957500102069,1040552.6285988402,0.9256896633336674,963228.8124486231,25,1,property,0.022,0.018,0.069906543106337,0.9625184292483346,-0.11693629786904151,Stage3,0.0,0.0,0.0,163347.55277774564,163347.55277774564,48
Mortgage,45,2021-04-22,45,43994.15165809385,659.3961408194211,0.6095672669843715,542426.068828444,0.8991229497997214,487707.7270532973,26,1,property,0.022,0.018,0.5469251552761922,-0.17878491159146245,-0.4443676123273208,Stage3,0.0,0.0,0.0,83690.6459623458,83690.6459623458,42
Mortgage,21,2023-04-12,21,34235.72531555781,678.98301042962,0.7185702527093089,2615711.473472923,0.9466611690918227,2476192.4814847717,139,1,none,0.022,0.018,-0.5809034067077765,-0.08540241311095936,1.3169315255977856,Stage3,0.0,487868.88094123703,487868.88094123703,523050.8031542107,523050.8031542107,18
Mortgage,10,2024-03-07,10,37184.53121762526,691.7606552941996,0.6424875988547298,1597220.7401784505,0.9279017444469867,1482063.9110784915,81,1,property,0.022,0.018,-1.000005386110327,-0.2479761479261515,-0.03726524768578027,Stage2,0.0,0.0,0.0,303637.84378220583,303637.84378220583,6
Mortgage,9,2024-04-06,9,36283.6159738914,707.6167631131974,0.5909279629273251,201728.09726106655,0.8486243746400737,171191.38038550457,22,1,property,0.022,0.018,-0.20505390306904836,0.3759804664744038,0.45182527826536717,Stage3,35036.46030209591,35036.46030209591,35036.46030209591,30936.728026809054,11657.317807203408,6
Mortgage,58,2020-03-28,58,44080.73377507076,770.8953303697842,0.7353992823383869,1773987.1635452923,0.8436268328388826,1496583.172278548,94,1,none,0.022,0.018,-0.07955684541585459,-2.5815209575910756,1.3567650910795555,Stage3,238359.57685760618,238359.57685760618,238359.57685760618,325542.78001315903,188207.97440953087,54
Mortgage,16,2023-09-09,16,46628.453354475714,715.3189754027482,0.5797834758949175,2783063.0882390416,0.8593544976915383,2391637.782237523,113,1,property,0.022,0.018,0.6414083753569242,0.9610605413989434,0.2056937885343903,Stage3,0.0,222124.73786062436,222124.73786062436,500322.08248058194,500322.08248058194,12
Mortgage,35,2022-02-16,35,35569.392289092815,733.5865909245794,0.833225495580413,2296615.070411338,0.7680977841485271,1764024.9466250623,44,1,property,0.022,0.018,-4.652665144884396,-5.187237024448342,-2.0771834542149383,Stage3,110516.80459055665,110516.80459055665,110516.80459055665,354240.8235838932,124849.20746268852,30
Mortgage,55,2020-06-26,55,159141.06606425362,777.2532512124359,0.622522011929393,1110585.671938858,0.9492546653419757,1054228.6303499138,70,0,none,0.022,0.018,-0.08904908635913342,0.15056530365417856,-0.00836240144447811,Stage2,0.0,0.0,0.0,213443.10095635214,213443.10095635214,54
Mortgage,46,2021-03-23,46,53412.7303042884,784.4308096425067,0.5748687165609017,554531.3738178965,0.8451974328469862,468688.4935839986,48,1,property,0.022,0.018,2.889092879989591,0.38218626049637516,0.8798176977765334,Stage3,57972.21378429842,57972.21378429842,57972.21378429842,97602.33617128397,49043.76341054177,42
Mortgage,25,2022-12-13,25,15164.480454090239,640.7353222604875,0.7426809669307212,1114966.1171254646,0.98201558860913,1094914.1077881993,96,1,property,0.022,0.018,-0.029755995683442265,0.2813378579044893,2.6849019771655565,Stage3,0.0,84536.9971339139,84536.9971339139,226935.35560368042,226935.35560368042,24
Mortgage,47,2021-02-21,47,31392.4277024551,611.5524460217957,0.7089965062491491,717157.9400114843,0.9137151488171494,655278.0738829938,40,1,property,0.022,0.018,-0.8794510914152973,-0.26803292717981875,-0.9261504806695651,Stage1,0.0,0.0,0.0,123830.7539619914,123830.7539619914,42
Mortgage,20,2023-05-12,20,36020.926084752966,770.6241312942935,0.6041642730661235,1128267.3129914498,0.8080102496752434,911651.5532706374,51,1,property,0.022,0.018,0.05236100336801038,0.942708240265577,-0.14853918759685542,Stage3,0.0,29584.20113275298,29584.20113275298,178501.37413039082,178501.37413039082,18
Mortgage,12,2024-01-07,12,46904.51284575399,649.9838655769621,0.7214270602570331,1901099.677729178,0.9571331455036235,1819605.514460853,59,1,property,0.022,0.018,0.3928611980927433,0.5211732896134375,0.6032440494296716,Stage3,0.0,139892.03209286826,139892.03209286826,362352.47744866996,362352.47744866996,12
Mortgage,8,2024-05-06,8,78457.77543332071,677.6093583677398,0.7013869153971363,729277.82165974,0.8513543973391269,620873.8803519191,118,1,property,0.022,0.018,-0.7506081418399143,-0.04353475577035568,-0.5402022145230654,Stage3,0.0,47225.908727030546,47225.908727030546,130171.25029942373,130171.25029942373,6
Mortgage,10,2024-03-07,10,26845.373333139698,765.8274515086883,0.7355486984129405,812425.9094808998,0.7410390683657988,602039.3390779628,120,1,property,0.022,0.018,-0.075248547332154,-0.7588137476099386,0.7038285993663139,Stage3,0.0,157028.04830766152,157028.04830766152,126327.07812417422,126327.07812417422,6
Mortgage,10,2024-03-07,10,58887.90938716565,766.4150124696135,0.680996355291102,2714574.6534022875,0.7096023279452511,1926268.4934354364,34,1,property,0.022,0.018,-0.2748700116390094,-0.8434680749167653,1.146468424711372,Stage2,0.0,0.0,0.0,353149.22379649663,353149.22379649663,6
Mortgage,5,2024-08-04,5,39557.77214334329,767.975290195529,0.5010729489815026,771149.2196096694,0.7654092778348925,590244.7672843781,88,1,property,0.022,0.018,-0.5682094917516837,0.3278016734400313,-0.16082522305999056,Stage2,0.0,0.0,0.0,121644.6974414816,121644.6974414816,0
Mortgage,0,2025-01-01,0,41699.02205597086,761.1858444475415,0.6195625185510567,1340252.5535825032,0.8577480044350966,1149598.9532744344,89,1,property,0.022,0.018,0.15754633682415045,-0.8134898072168898,-0.8699622992372609,Stage3,0.0,55908.038347692214,55908.038347692214,237104.78411285212,237104.78411285212,0
Mortgage,53,2020-08-25,53,59970.60040034057,756.6571099002306,0.776815036071439,1307877.533028518,0.8701084550138829,1137995.2996108124,93,1,property,0.022,0.018,-1.5389030643249073,0.4951411651660065,-0.6895475800354491,Stage2,0.0,0.0,0.0,235391.85382167136,235391.85382167136,48
Mortgage,5,2024-08-04,5,18056.143067088025,792.8988532057134,0.7133802983499222,712820.2312147901,0.798923715808136,569488.9878253348,18,1,none,0.022,0.018,-1.4118510413278145,-1.0461162727090167,0.735832197419879,Stage3,0.0,0.0,0.0,84753.3611292998,84753.3611292998,0
Mortgage,12,2024-01-07,12,45462.12556237931,767.4253770221105,0.6248509774232616,1954723.7089513496,0.8035607953165128,1570739.3381889903,59,1,property,0.022,0.018,0.45925557360345387,-0.15500192187724254,0.6846588775178816,Stage3,0.0,201162.12256349373,201162.12256349373,312793.7820014283,312793.7820014283,12
Mortgage,21,2023-04-12,21,72695.68927113259,768.3567956939984,0.6230353484351355,796954.2028417484,0.8789634209147951,700493.5924422067,88,0,none,0.022,0.018,0.7535046832120028,0.8559645992738575,1.3361943092077346,Stage3,0.0,331585.8063606643,331585.8063606643,144366.0932469973,144366.0932469973,18
Mortgage,55,2020-06-26,55,23287.36077868786,672.4303190885203,0.49239205398695873,2594426.445764816,0.8857189502388242,2297932.6680146563,19,1,property,0.022,0.018,0.2673163708151657,1.9266973645051593,1.7228754892838247,Stage3,675058.336004827,675058.336004827,675058.336004827,379182.29509218514,217665.2888313883,54
Mortgage,30,2022-07-16,30,36351.03495929505,623.1139986709676,0.6184052469002002,1699536.6208784247,0.8335652007809757,1416674.5846171451,38,1,property,0.022,0.018,0.5648492301325988,1.3013281626705069,-0.880964356692747,Stage3,0.0,0.0,0.0,265339.3208485626,265339.3208485626,30
Mortgage,21,2023-04-12,21,48286.35920471417,808.8588097078508,0.7118212235818571,891235.1611714461,0.9046299231559608,806237.9953644156,143,1,property,0.022,0.018,-0.6639992296177627,1.1689268739375407,0.29248007117143593,Stage1,0.0,0.0,0.0,170502.30282248874,170502.30282248874,18
Mortgage,36,2022-01-17,36,15965.29111817078,720.5171547041929,0.7636764421736156,1455401.393695468,0.9441809151057773,1374162.2197456106,44,1,property,0.022,0.018,1.162857495503554,1.1986711259457306,1.1748339010471094,Stage3,0.0,0.0,0.0,263647.4026256114,263647.4026256114,36
Mortgage,46,2021-03-23,46,41819.083556028425,684.2224531038654,0.6815606576119612,1855107.4680075368,0.9349126335289533,1734363.4083941546,118,1,property,0.022,0.018,-0.28412378625663387,-0.5580887911979491,0.3161985725197734,Stage3,145204.4165303701,145204.4165303701,145204.4165303701,367699.86619843595,156265.6489756842,42
Mortgage,26,2022-11-13,26,32548.277795251066,641.8821054540817,0.5443442095588914,1314151.2535384889,0.841011327488778,1105216.0902594463,104,0,none,0.022,0.018,0.04353722275942378,-0.19028478106083777,0.28827660773242375,Stage2,0.0,0.0,0.0,230163.9333598555,230163.9333598555,24
Mortgage,49,2020-12-23,49,65431.48057167003,722.2111107589742,0.557253166577632,2463623.7965099835,0.8950732155886242,2205123.673542845,64,1,property,0.022,0.018,0.028461480046120115,-0.07256686794863165,0.4553314859893196,Stage3,0.0,54068.172678884526,54068.172678884526,442774.8328621745,442774.8328621745,48
Mortgage,51,2020-10-24,51,26620.08304559649,781.5807374325755,0.7624652956284913,2231777.4510433413,0.9461097162040891,2111506.330837301,21,1,property,0.022,0.018,-1.297348399860981,-0.6629451310417549,1.084997646346383,Stage3,0.0,0.0,0.0,336785.2597685496,336785.2597685496,48
Mortgage,13,2023-12-08,13,35679.79208718796,797.9309972783792,0.8180826984730265,1890102.0655665803,0.9061727436438439,1712758.9745213646,113,1,property,0.022,0.018,-0.14298425153066102,0.32564422876963733,0.09215324024763898,Stage3,0.0,79821.75609891303,79821.75609891303,358303.0604735319,358303.0604735319,12
